ID ra dec z fracDeV_r velDisp petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z modelMag_u modelMag_g modelMag_r modelMag_i modelMag_z extinction_u extinction_g extinction_r extinction_i extinction_z petroRad_u petroRad_g petroRad_r petroRad_i petroRad_z petroR50_r petroR90_r
1237650369411023073 186.501027553428 -3.46529121755966 0.02513707 0.1945897 107.0215 16.0882 14.78395 14.17417 13.81286 13.59254 16.2556 14.87043 14.17524 13.80145 13.54507 0.162413 0.1265511 0.08754746 0.06505714 0.04839056 16.43138 15.66994 14.55269 14.62163 13.53531 6.948099 16.88169
1237649919502516350 14.7794877563874 14.523291115091 0.04735448 0.1482971 38.13902 17.7096 16.61432 16.18653 15.90013 16.01839 17.8938 16.64836 16.17322 15.89126 15.77426 0.2411693 0.1879175 0.1300005 0.09660428 0.07185584 13.73874 14.01932 13.99645 13.56134 11.76717 6.247775 12.52175
1237649918970232926 25.5349491572072 13.4105974531528 0.0269882 0 40.72239 18.84404 17.73194 17.14144 16.83758 16.67982 18.74253 17.60262 17.0556 16.77388 16.54268 0.2192414 0.1708314 0.1181804 0.0878207 0.06532247 10.09736 10.36273 10.34999 10.57556 10.94917 4.583448 10.53613
1237649918427922589 12.7460754430402 13.6918492037958 0.04805544 0.1034817 59.20762 18.07797 16.97768 16.55757 16.27025 16.09206 18.13326 17.02484 16.56886 16.24804 16.03894 0.3208666 0.2500171 0.1729607 0.1285283 0.09560146 5.846428 5.834156 5.653418 5.426553 5.499666 2.753517 6.250313
1237648722847006828 192.877543688954 1.19513732039123 0.02323688 0 34.24007 18.44375 17.04186 16.63226 16.44589 16.44518 18.36977 17.01138 16.58745 16.38467 16.26435 0.08300631 0.06467795 0.04474391 0.03324952 0.02473153 7.071941 7.68914 7.478048 7.257812 7.385095 3.71183 7.582294
1237648722834751716 164.973698234412 1.09600322370983 0.04985098 0.9356183 109.0205 19.37112 17.6918 16.90317 16.54638 16.23963 19.32408 17.6071 16.8318 16.46778 16.15755 0.1453118 0.113226 0.07832922 0.05820701 0.04329532 2.759203 2.71623 2.626665 2.60987 2.858731 1.207681 3.320899
1237648721785651375 221.217187769732 0.365793518281211 0.03702575 0.1241203 68.1919 17.1753 15.88261 15.32181 14.99174 14.73405 17.28518 15.92436 15.29847 14.92844 14.6578 0.2034318 0.1585127 0.1096583 0.0814879 0.06061203 16.81236 17.21711 15.57577 15.18507 14.11753 6.974993 17.67797
1237648721769005438 183.193519504146 0.409065500788215 0.02046719 0 37.72453 18.0799 16.89657 16.52935 16.40046 16.37091 17.86797 16.85498 16.47099 16.27416 16.13979 0.1179395 0.09189769 0.0635744 0.04724259 0.03513981 12.57692 14.15619 14.74917 13.81762 12.4075 6.712516 13.05219
1237648720708239499 212.834571435862 -0.497443854095123 0.02516963 0.4289048 71.20045 19.75873 18.10438 17.28513 16.82264 16.4925 19.95526 18.20339 17.33105 16.84191 16.39903 0.2214984 0.17259 0.119397 0.08872475 0.06599492 5.238967 4.962891 4.610577 4.620979 3.961953 2.105361 5.428748
1237648720689955064 171.105405379566 -0.45881120236347 0.04840347 0.04188322 76.0139 18.36514 17.37875 17.00363 16.7892 16.64219 18.36421 17.3393 16.97813 16.73115 16.60979 0.1476673 0.1150613 0.0795989 0.05915052 0.04399712 9.805984 9.820762 9.633 9.483445 9.915485 4.414473 9.985554
1237648720689954909 171.108938897528 -0.427056830282506 0.04872853 0.9403843 89.89808 18.03722 16.57041 15.98455 15.6581 15.39632 17.8931 16.45904 15.89366 15.55947 15.30833 0.1464958 0.1141485 0.07896741 0.05868125 0.04364807 2.782003 2.716974 2.963301 3.002634 3.212124 1.327161 3.816203
1237648705667399875 221.228568565459 1.03975972833657 0.03545528 1 86.6295 20.23934 18.63742 17.84335 17.49775 17.27198 20.23852 18.60248 17.81982 17.46714 17.23387 0.1757039 0.1369073 0.09471183 0.07038105 0.05235057 2.365519 2.377875 2.526365 2.545849 2.731373 1.148925 3.207347
1237648705658683565 201.281338023159 0.915852539153957 0.04734126 0 19.92153 18.0226 16.9193 16.48741 16.21416 15.99883 18.05757 16.91533 16.45223 16.16017 15.95349 0.1125885 0.08772822 0.06068997 0.04509915 0.03354549 6.411897 6.33787 6.315052 6.207479 6.122674 3.124731 6.499312
1237648705656783006 197.012859298425 0.959918737104559 0.04196968 0.311462 136.2396 17.56033 15.67847 14.9788 14.56841 14.27213 17.56388 15.82053 15.0126 14.58561 14.26957 0.1080724 0.08420928 0.05825559 0.04329015 0.03219992 11.78776 14.38615 12.97443 12.76653 11.66045 5.788107 14.94417
1237648704588022138 208.435734567273 0.100419833019859 0.03033432 0.04864622 17.39848 19.78334 18.32628 17.62657 17.3149 17.15073 19.8711 18.35295 17.66418 17.33862 17.0814 0.1651503 0.128684 0.08902302 0.06615364 0.04920615 4.47741 4.41002 4.405918 4.061237 3.87104 2.060658 5.33667
1237648704583368856 197.722955611912 0.100795259992295 0.04104793 0.02470792 0 19.44867 18.03305 17.60301 17.31549 17.33515 19.11315 17.96332 17.60113 17.34388 17.24948 0.2136041 0.1664389 0.1151417 0.08556259 0.06364284 4.899929 6.007366 6.428386 6.479858 6.527505 3.098115 7.100219
1237648704048922731 203.247068689177 -0.345403042286586 0.03440157 0.09194663 0 19.1249 18.13485 17.77754 17.71911 17.76568 19.21814 18.18277 17.82595 17.65542 17.57298 0.1276673 0.09947748 0.06881806 0.0511392 0.03803817 6.573833 5.985834 5.681557 5.408221 5.348482 2.638637 7.007216
1237666300019212480 51.4356592767923 -0.508540893447284 0.03865091 1 152.273 18.38636 16.51594 15.5619 15.07443 14.71971 18.32591 16.41328 15.45409 14.97037 14.59251 0.4643524 0.3618202 0.2503056 0.1860038 0.1383527 8.637351 7.070688 6.788368 6.803924 6.375379 2.825637 9.202505
1237666300019212504 51.4730642423871 -0.58009139001223 0.0370104 0.9403108 172.4249 18.64875 16.67416 15.72307 15.26478 14.90082 18.51104 16.51345 15.5663 15.10393 14.72723 0.4625134 0.3603873 0.2493142 0.1852672 0.1378048 4.423634 4.227028 3.844203 3.728933 3.787053 1.795829 5.469282
1237666300019212515 51.4736738654943 -0.592717336328427 0.03682702 0.9963235 90.75935 20.73868 18.74537 17.87443 17.45144 17.168 20.543 18.69625 17.82386 17.39386 17.06797 0.4621814 0.3601286 0.2491353 0.1851342 0.1377059 2.491164 2.53124 2.362978 2.441143 2.180735 1.074226 2.976551
1237653665250804310 131.674462116821 1.72113902763822 0.04946398 0.2238466 84.5461 18.91347 17.89748 17.34976 17.13653 16.9475 19.25127 18.01353 17.39507 17.08224 16.82552 0.1767431 0.137717 0.09527199 0.07079729 0.05266018 7.69108 6.5191 6.434407 5.693291 5.55362 2.798347 6.215268
1237653664184860769 149.401180295277 1.5851299217052 0.03206869 0.3519208 0 26.86484 18.28415 17.82118 18.05725 17.94243 26.55231 17.55725 17.12855 17.15289 16.99112 0.07523908 0.05862578 0.04055704 0.03013823 0.02241731 2.97018 9.728241 9.583816 8.91981 7.928706 4.871897 13.27108
1237653653453996188 19.9983356666287 15.6021264319451 0.03754256 0.1110244 44.20396 18.73417 17.6838 17.18052 16.87701 16.62474 18.83079 17.7266 17.19651 16.88499 16.65693 0.311863 0.2430015 0.1681073 0.1249218 0.09291884 4.077127 3.927669 3.909918 3.898131 3.974047 1.929758 4.520633
1237653653448097814 5.96144401601208 16.1155132322224 0.03683284 1 93.12823 17.86327 16.43058 15.68727 15.30254 15.00864 17.74879 16.43164 15.68511 15.27746 14.9765 0.2576372 0.2007492 0.1388773 0.1032007 0.0767624 7.486546 7.706121 8.105247 7.974337 7.856462 3.348894 9.449807
1237657590322298981 180.658799403892 54.7932170919908 0.04952674 1 161.2413 18.57716 16.64621 15.78128 15.37879 15.10098 18.4448 16.56609 15.69752 15.27947 14.95028 0.07447212 0.05802817 0.04014362 0.02983101 0.02218879 6.361569 6.521997 6.419841 6.243632 5.738385 2.565387 7.585763
1237666300019212519 51.4739323698738 -0.518898643821288 0.03481884 0.5849372 63.48055 20.05745 18.52171 17.65811 17.22022 16.971 20.06027 18.25659 17.41039 16.98457 16.68896 0.4590103 0.3576577 0.2474259 0.183864 0.136761 2.970032 4.232815 4.206908 4.290467 4.314435 1.886061 5.021376
1237653652911423675 6.5082343451046 15.6551000771409 0.03652197 0.9637051 103.2996 18.33733 16.75508 15.95803 15.55235 15.25393 18.4219 16.67419 15.82765 15.39556 15.06171 0.2187322 0.1704347 0.1179059 0.08761673 0.06517075 9.653966 8.506808 7.437004 6.96458 7.389365 3.072797 9.891418
1237653652911423584 6.48359133375209 15.6375455441518 0.03650936 0.1325035 102.1286 17.16449 16.1037 15.57212 15.25367 15.04342 17.20909 16.14124 15.57333 15.23511 14.98671 0.2260367 0.1761263 0.1218434 0.09054267 0.06734712 5.741541 6.065384 5.882515 5.760345 5.578833 2.813121 6.103608
1237653651846332513 26.7740681008674 13.8971453040032 0.04382927 0.0144659 65.87958 18.1998 16.88021 16.3744 16.06852 16.07253 18.15226 16.87861 16.33467 16.04089 15.8602 0.2294825 0.1788112 0.1237007 0.09192292 0.06837376 8.639999 9.107899 8.60305 8.590578 8.106117 4.045917 8.199207
1237653612647743638 139.876778555553 52.806789554974 0.040811 0.3692457 68.56683 19.56497 18.27651 17.72556 17.35527 17.24657 19.61211 18.29379 17.75766 17.37698 17.18446 0.067433 0.05254334 0.03634924 0.02701138 0.0200915 2.662259 3.295275 3.39251 3.648629 3.217468 1.603478 3.814843
1237653587407798593 121.334770973858 40.081341670454 0.04977236 0 65.36459 19.03634 18.21162 17.82552 17.61484 17.42508 19.29832 18.21139 17.76605 17.5141 17.35479 0.213088 0.1660367 0.1148634 0.08535585 0.06348907 7.090343 5.794323 5.684277 5.519454 5.523738 2.613099 5.313774
1237653502044078249 38.7981560134182 -8.09475782487995 0.04218327 0.04738361 21.17205 19.65796 17.95872 17.45981 17.22672 16.94796 19.34962 18.00478 17.44452 17.13514 16.92577 0.1482538 0.1155184 0.07991507 0.05938546 0.04417187 9.128952 9.897168 8.990568 8.841754 7.332047 4.10451 9.016753
1237653008120480255 317.297269287674 10.2146125299047 0.04708832 0.1258812 53.27893 19.1451 17.64726 16.94424 16.58375 16.38302 18.9766 17.58305 16.89319 16.49258 16.21795 0.3823595 0.2979319 0.2061079 0.1531603 0.1139231 9.822023 10.34878 9.899162 9.582033 9.346067 4.244555 10.6665
1237652948531150942 12.706969681565 -9.14713930699567 0.04395358 0.2135404 58.76607 17.07722 15.9232 15.49225 15.21149 15.15597 17.25321 16.01606 15.52153 15.234 15.05672 0.1414047 0.1101816 0.07622312 0.05664195 0.0421312 14.81932 14.49743 13.95405 13.79091 12.96475 6.642741 15.54114
1237652947996967029 19.0360527309713 -9.40281352946354 0.04473168 0.9505331 65.05716 19.89323 18.07483 17.28236 16.91438 16.6694 19.78528 17.97834 17.20502 16.84813 16.56607 0.137865 0.1074235 0.07431507 0.05522406 0.04107656 2.330592 2.55316 2.433983 2.390322 2.4349 1.104173 2.992012
1237652947460096182 19.0489383492426 -9.82573251248762 0.04291629 0.9318507 128.6549 18.12455 16.40498 15.57318 15.19972 14.87958 18.13373 16.27271 15.44095 15.03138 14.72648 0.1870077 0.1457151 0.1008051 0.07490896 0.05571851 6.658788 6.091873 5.944916 5.807142 5.761833 2.50151 7.122515
1237652946919424127 10.1895675603156 -10.5826799767551 0.04192341 0 0 18.41679 17.41867 17.07363 17.01176 16.67157 18.57392 17.35729 17.05388 16.85537 16.75426 0.1404063 0.1094036 0.07568492 0.05624201 0.04183372 8.889171 9.477283 9.900528 8.652436 10.36982 4.480789 9.84832
1237652944782360794 351.565995286681 15.7220145634926 0.04348754 0.08867085 53.22459 17.61543 16.3123 15.92068 15.55877 15.45278 17.67748 16.37133 15.89992 15.53243 15.33065 0.2299776 0.179197 0.1239676 0.09212123 0.06852128 12.66532 12.29779 11.96384 12.01836 10.99291 5.563705 11.79136
1237652944767681381 317.348783456963 11.3159667371913 0.03012149 0.0952147 15.88237 19.38206 18.3137 17.70297 17.40592 17.14868 19.45418 18.30365 17.73405 17.42301 17.20008 0.445974 0.3474999 0.2403988 0.1786421 0.1328769 3.987667 3.595254 3.957042 4.043852 4.33402 1.829419 4.400455
1237652943708422292 351.075351524742 14.933081470486 0.04268595 0.7326383 48.66251 19.83161 18.25147 17.45345 17.13149 16.72822 19.84938 18.07111 17.2584 16.92482 16.54853 0.2644853 0.2060852 0.1425688 0.1059439 0.07880277 5.085342 3.880134 4.02986 3.890484 3.909069 1.682182 4.519059
1237652943698591897 328.133292456035 12.4265569950833 0.02900629 0.3466825 66.94732 19.1785 17.33173 15.95602 15.48882 15.52348 18.65475 17.23843 16.03135 15.56142 15.38041 0.3870793 0.3016095 0.2086521 0.1550509 0.1153294 6.469273 8.126222 9.978407 9.748653 7.475533 4.538335 12.59117
1237652943171879101 351.928557128597 14.5447316620916 0.03106217 0.128267 80.09725 16.70959 15.33994 14.74997 14.42847 14.17825 16.75671 15.40018 14.74712 14.41311 14.12065 0.3082606 0.2401946 0.1661655 0.1234788 0.09184553 15.06039 15.3833 14.99337 14.79467 14.21804 7.31078 15.16412
1237652943157002956 317.374696345333 10.0519471395906 0.0408897 0.07376257 50.81018 18.7914 17.60165 17.18289 16.8911 16.80001 18.84977 17.6815 17.2111 16.9028 16.70803 0.3961411 0.3086705 0.2135368 0.1586807 0.1180293 6.831082 6.919349 6.663912 6.432328 5.641516 2.904111 6.925399
1237652942098006318 351.586319204239 13.6509952043503 0.04430757 0.06160953 0 18.98512 17.66727 17.21253 17.01806 16.98517 18.8441 17.64939 17.23182 16.97056 16.82642 0.2026852 0.1579309 0.1092559 0.08118883 0.06038957 27.92011 10.43326 11.06732 10.22764 8.820336 4.916102 10.75508
1237652901844746368 52.7336106339981 -5.87821992817038 0.03862312 0.3050569 48.20498 18.11412 16.72176 16.34489 16.11553 16.06335 18.10706 16.85142 16.38275 16.11823 15.96156 0.2453299 0.1911594 0.1322432 0.09827086 0.07309546 15.06983 16.65224 27.92223 15.10295 14.84325 6.651692 13.80256
1237652901844222079 51.5266170183261 -5.99951898717609 0.04022318 0.3856731 68.63631 18.95904 17.53191 16.74854 16.40273 16.1058 19.18129 17.58485 16.76436 16.35642 16.03301 0.2069442 0.1612495 0.1115516 0.08289483 0.06165853 43.75424 6.517236 6.37753 6.089689 5.880105 2.857409 7.091693
1237652901819252968 353.942606459503 -8.84147755738664 0.0475767 0.6548398 76.32281 19.43477 17.92421 17.58268 17.43468 16.82329 18.75608 17.56036 17.17858 16.91461 16.77103 0.1119428 0.08722507 0.0603419 0.0448405 0.03335309 10.31074 12.64962 13.51131 9.659113 15.67688 4.614395 13.23547
1237652901307088976 50.8990339886332 -6.56566965678308 0.04288267 0.1437712 51.52013 19.06764 17.71915 17.12769 16.77966 16.52905 18.90949 17.71115 17.16633 16.83233 16.575 0.2292865 0.1786585 0.1235951 0.09184441 0.06831536 4.836532 4.903499 5.335159 5.382995 5.491403 2.593465 6.783067
1237652901307023609 50.8734821928859 -6.49560047060507 0.03397788 0.9574403 107.219 17.95435 16.2339 15.49124 15.11375 14.88808 17.9698 16.13352 15.37617 14.98111 14.71677 0.2375887 0.1851275 0.1280704 0.09517001 0.070789 7.779638 6.577841 6.41259 6.256127 6.167903 2.758391 7.791575
1237652901307023568 50.8376725521475 -6.48412460775805 0.04130912 0.07140196 70.58678 17.08986 15.50946 14.90357 14.51246 14.40683 17.03375 15.53302 14.8793 14.49197 14.2771 0.2316519 0.1805016 0.1248701 0.0927919 0.06902012 14.42101 15.53746 15.0405 14.98643 14.41822 7.596514 14.61205
1237651225173426375 259.530976507343 55.8084127161786 0.02923401 0 24.91541 17.3151 16.08479 15.52526 15.24643 15.21842 17.36662 16.0732 15.44383 15.12316 14.89882 0.1245069 0.09701496 0.0671145 0.04987327 0.03709655 15.76255 15.35059 15.32993 14.8024 13.73631 7.353964 14.58405
1237651224636096724 257.999816070541 56.6362150420531 0.02744949 0 76.24203 19.56815 17.21536 16.76764 16.524 16.5559 18.80777 17.22273 16.71907 16.45192 16.27983 0.1081968 0.08430621 0.05832265 0.04333998 0.03223698 8.538071 11.7726 11.04068 10.55295 9.985644 4.741218 11.83692
1237651211750932811 257.989497590239 57.1416613177671 0.03101743 0.5242842 39.67302 19.20963 17.83971 17.2413 16.89885 16.78175 18.73355 17.54823 16.9693 16.65038 16.43103 0.08410653 0.06553524 0.04533698 0.03369023 0.02505934 5.310553 5.503548 5.407098 5.560643 5.441777 2.503764 6.449999
1237651211750867226 258.009371300386 57.2907545952506 0.02962271 0.5033605 59.98503 19.68652 18.0341 17.22782 16.78691 16.48702 19.78552 18.09614 17.24284 16.80876 16.47936 0.09189621 0.07160491 0.04953595 0.03681052 0.02738026 3.559414 3.68661 3.519866 3.406461 3.398643 1.638459 3.995853
1237651211213537302 256.624208051619 58.2319838083602 0.02246599 0.09744452 44.84468 21.9548 17.23108 17.1048 17.13195 16.76495 21.58914 17.30184 17.12399 17.0785 16.90014 0.09448379 0.07362113 0.05093076 0.03784701 0.02815122 0.5919212 6.04325 6.004812 5.571195 6.93056 2.692074 6.674431
1237651190824304653 140.760490632079 56.5272688057421 0.02531864 0.4138688 27.24561 17.41724 16.56694 16.34078 16.23063 16.40602 16.98549 16.18122 15.89412 15.76373 15.63498 0.1363159 0.1062164 0.07348004 0.05460355 0.04061501 14.31 14.54497 13.49762 13.30865 12.47533 5.634554 13.31486
1237651190818865406 126.574744842681 47.7105408849361 0.04870949 0 100.3948 18.21219 16.93419 16.36449 16.01133 15.7807 18.22698 16.93889 16.37231 16.01235 15.74619 0.1498725 0.1167796 0.08078759 0.06003384 0.04465415 3.581216 3.944979 3.762238 3.773584 3.901318 1.886079 4.296101
1237651190286975073 139.79513355192 55.5206323232457 0.04800909 0.4339043 79.97258 20.19602 18.51198 17.70045 17.33631 17.05469 20.30898 18.48517 17.71873 17.35283 17.0216 0.1227112 0.09561575 0.06614654 0.04915396 0.03656152 4.095328 2.935115 3.07547 2.831453 2.852541 1.504769 3.462574
1237651190286975062 139.807930305079 55.4784011218822 0.04849935 0 72.90898 20.95311 17.59518 16.85254 16.40952 16.20755 20.06914 17.58295 16.8118 16.3488 16.04048 0.1247357 0.0971932 0.06723781 0.0499649 0.03716471 5.389232 6.460894 6.386875 5.888585 5.549664 2.902165 6.303074
1237651190286909522 139.804970950709 55.465287364268 0.04894277 0.8938939 0 18.14467 16.66292 16.3454 15.86238 15.61758 17.98171 16.51473 16.24385 15.74322 15.47169 0.1249298 0.09734447 0.06734245 0.05004266 0.03722255 2.419878 2.717905 3.434834 3.065351 3.131274 1.606094 4.147868
1237651190284157068 131.951511466673 51.1142385641263 0.04883127 0.492562 0 18.94297 18.06729 17.68696 17.40215 17.18512 19.30074 18.20009 17.77521 17.4601 17.24445 0.1121391 0.08737801 0.0604477 0.04491912 0.03341157 8.088427 5.430535 5.245469 5.153739 5.298318 2.433059 6.480831
1237650797294059831 146.931712574411 1.03521625737266 0.02719446 0 122.8454 19.67813 18.66654 17.96453 17.73578 18.2087 19.85714 18.46004 17.83956 17.48979 17.34338 0.519467 0.4047652 0.2800147 0.2080809 0.154774 7.201034 8.999966 18.01759 8.915084 6.955659 3.952958 8.567289
1237650796214943898 134.619147375909 0.0234734947846037 0.02846352 0.7983803 103.6158 16.64651 15.11362 14.47816 14.15621 13.9376 16.54799 15.01587 14.39743 14.07744 13.82678 0.1221162 0.09515214 0.06582581 0.04891563 0.03638424 9.982921 10.35908 10.53988 10.76456 10.47574 4.278619 11.63039
1237650762391683116 182.56762504416 -1.99302067407814 0.03373582 1 152.5925 17.2174 15.37662 14.55177 14.14964 13.9031 17.24067 15.32286 14.52472 14.11641 13.80964 0.09195662 0.07165198 0.04956851 0.03683471 0.02739826 16.30749 14.97006 14.83793 14.89061 13.98129 5.577421 16.74016
1237650761324691645 198.027600185656 -2.68226288892505 0.04747608 0.2064467 67.2675 18.17587 16.98879 16.46086 16.1722 15.9821 18.13939 16.99452 16.47187 16.16677 15.93271 0.1330974 0.1037086 0.07174514 0.05331433 0.03965607 5.251984 5.449284 5.430571 5.273044 4.947448 2.521237 5.747445
1237650761322332240 192.676846949013 -2.82540829552818 0.04711584 0.7886155 0 16.94387 15.68721 14.99807 14.61216 14.36823 16.66736 15.50737 14.84421 14.44467 14.1811 0.09146451 0.07126853 0.04930324 0.03663759 0.02725164 7.934842 9.671536 9.865449 9.890738 9.541061 4.294198 10.70972
1237650372095705326 187.202906308166 -1.42427982469808 0.04236275 0.08519214 74.79305 18.77061 17.59606 17.27224 17.22308 17.08133 18.86689 17.60738 17.23013 16.99482 16.79258 0.1014569 0.07905455 0.05468957 0.04064021 0.03022885 0.07573595 12.44179 12.1918 10.1906 10.3987 5.804544 11.29234
1237650371552673805 173.061260814572 -1.73839503420643 0.04016173 0 79.21631 17.09641 15.97848 15.49506 15.18842 15.01251 17.11175 15.98277 15.49316 15.1722 14.95604 0.1098238 0.08557393 0.05919965 0.04399168 0.03272173 5.46588 5.864704 5.851978 5.781735 5.757023 2.764544 6.228878
1237650371018555489 179.367403357358 -2.13262399332247 0.02018544 0.3070309 38.77657 19.89582 18.18875 17.52386 17.25892 17.21322 19.90127 18.27539 17.59588 17.29344 17.09618 0.09673642 0.07537636 0.05214502 0.03874934 0.02882239 5.604888 5.498863 5.481723 5.40836 4.892163 2.566909 6.466409
1237650369947369520 185.284068038032 -3.04464189999031 0.03793544 1 185.0408 16.86754 15.19001 14.41426 14.01862 13.74502 16.86937 15.08189 14.30204 13.90505 13.61144 0.1769067 0.1378445 0.09536018 0.07086284 0.05270893 34.62269 9.17135 8.798097 8.891719 8.477274 3.728493 11.75605
1237649954403778657 20.1806437678691 14.8471031696062 0.03615777 0 115.8596 18.85299 17.36751 16.83407 16.82377 16.64045 18.46207 17.25155 16.76975 16.57004 16.47735 0.28831 0.2246492 0.1554113 0.1154872 0.08590128 8.286413 9.571005 10.23668 8.75687 7.006098 4.59009 11.25485
1237649920583008431 30.790417874721 14.0618494808881 0.04349005 0.1038516 72.27702 18.62376 17.2794 16.58159 16.2084 15.92273 18.6971 17.30912 16.57868 16.16354 15.85831 0.4423274 0.3446586 0.2384332 0.1771814 0.1317904 8.585688 8.008802 7.984058 7.621288 7.23949 3.687906 8.723248
1237649919509332072 30.7934800955121 13.3045219647421 0.04497855 0.2628957 91.22713 18.03329 16.57576 15.91171 15.51441 15.31871 18.33494 16.75727 15.98479 15.57222 15.26898 0.3393645 0.2644305 0.1829318 0.1359379 0.1011128 12.54083 12.35013 10.39186 10.71482 9.093501 4.658994 12.65421
1237648722323439935 223.368904139349 0.83399239986741 0.03486632 1 106.8582 18.09756 16.57464 15.77681 15.39921 15.09788 18.16848 16.45686 15.64913 15.26141 14.93918 0.2340548 0.182374 0.1261654 0.09375446 0.06973609 11.97246 6.837871 6.484024 6.278378 6.088815 2.774805 8.782641
1237648722297356423 163.753446338957 0.705276318543379 0.04942285 0 16.89741 18.79847 17.47508 16.8831 16.49976 16.38248 18.76242 17.44982 16.81575 16.44021 16.23238 0.1682306 0.1310841 0.09068339 0.06738748 0.0501239 5.752189 5.710985 5.905256 5.928424 5.55491 2.868109 5.615656
1237648721792205283 236.22124892072 0.354119317144235 0.03281321 0.06208561 67.83467 18.71004 16.81337 16.09978 15.74187 15.52735 18.46785 16.87348 16.09015 15.65673 15.304 0.4115257 0.320658 0.2218297 0.1648433 0.1226131 8.132554 10.6101 10.2763 9.463881 8.695944 4.395491 10.42311
1237648721792205260 236.221791488159 0.404306269008312 0.03326639 0.8807121 138.5039 17.88973 16.12521 15.24982 14.81309 14.51678 17.8333 15.9663 15.07994 14.63417 14.29535 0.4136514 0.3223144 0.2229756 0.1656948 0.1232465 10.91384 9.441912 9.255957 9.374271 8.380567 3.978877 12.21851
1237648721786568995 223.371317417405 0.307166532061612 0.04237309 0 42.04638 18.83356 17.93117 17.7035 17.56878 17.54623 18.89308 17.91433 17.68352 17.50684 17.39718 0.1871829 0.1458516 0.1008995 0.07497912 0.05577069 4.354368 4.122972 4.147416 3.920384 3.889203 1.941409 4.094921
1237648721759174849 160.812793463894 0.220599292501163 0.04696816 0.1556451 43.87599 18.59804 17.26731 16.87421 16.73203 16.60542 18.46719 17.29699 16.90661 16.69312 16.58652 0.2361727 0.1840242 0.1273071 0.0946028 0.07036711 6.144194 6.609477 6.753775 6.243137 6.129994 2.956576 6.86752
1237648721222893601 162.082699601141 -0.0219882001599692 0.03879983 0.1503073 58.09408 17.39167 16.19414 15.67184 15.37037 15.27912 17.52143 16.22416 15.64505 15.31746 15.12244 0.1658674 0.1292427 0.08940953 0.06644087 0.04941979 15.24978 14.199 14.38735 13.92082 13.69895 6.935979 13.39417
1237648720718463453 236.247091428751 -0.475267501380959 0.0302637 0.407708 64.71497 19.39074 18.31912 17.75938 17.44605 17.31469 19.47357 18.33725 17.78082 17.48674 17.30814 0.4043465 0.3150641 0.2179599 0.1619675 0.1204741 4.342964 4.196077 4.674626 4.785442 4.141946 2.034843 5.108573
1237648720696180978 185.295440662422 -0.506979565873124 0.03961219 0 69.83469 19.20129 17.92565 17.42609 17.236 17.09767 19.10297 17.87806 17.34408 17.04491 16.92746 0.1135466 0.08847477 0.06120643 0.04548294 0.03383095 8.928613 9.355003 9.440916 8.904632 7.955074 4.162167 9.120158
1237648720695001218 182.574492595051 -0.517903243901039 0.03486705 1 159.5188 16.57422 15.05374 14.27268 13.8232 13.57972 16.68435 14.98155 14.14355 13.69743 13.35789 0.1051884 0.08196206 0.05670097 0.0421349 0.03134063 166.4839 18.20626 15.9671 16.66229 13.97024 6.847143 21.21799
1237649918434082948 27.1537882166155 12.7061312334338 0.02667696 0 55.82949 17.34372 16.24754 15.8487 15.64437 15.48768 17.25622 16.23349 15.86337 15.64134 15.47426 0.3327245 0.2592567 0.1793526 0.1332782 0.0991345 7.320278 7.182057 7.333376 7.445236 7.354665 3.613441 8.123846
1237649919508742296 29.4254881298074 13.3902283846176 0.04363906 0.2854655 24.85805 18.93102 17.98412 17.74717 17.5054 18.019 19.05368 18.16397 17.96573 17.79586 17.88527 0.2512237 0.1957518 0.1354202 0.1006317 0.07485149 5.707601 7.871001 8.993588 9.412608 5.050113 3.727676 10.15137
1237649921119224042 29.2729179394449 14.7155760546402 0.02526393 0.4474141 60.05566 18.89405 17.44454 16.69249 16.32125 16.04704 19.12871 17.55508 16.79993 16.40199 16.06568 0.2178243 0.1697273 0.1174165 0.08725306 0.06490025 7.514277 5.034196 4.986007 4.857468 4.471015 2.308359 6.219796
1237649921119224061 29.2959746314172 14.6743104661607 0.02610666 0.7865192 23.67398 19.59897 18.37696 17.6438 17.30141 17.10328 19.709 18.2388 17.50765 17.14506 16.88629 0.2092593 0.1630535 0.1127996 0.08382221 0.06234832 5.305019 3.376313 3.342208 3.263025 3.160254 1.532 4.041574
1237649961385001242 58.2842123334676 -7.02043951081328 0.03262064 0 65.92518 19.05506 17.97642 17.52693 17.23473 17.34103 18.88009 17.91355 17.43788 17.18469 17.0647 0.3419768 0.266466 0.1843399 0.1369843 0.1018912 8.504453 9.657844 10.71079 9.856277 9.701253 4.626926 8.320002
1237660764296315053 121.079089737762 23.3189893816695 0.02075335 0.582307 50.84919 18.58163 17.45638 17.12659 16.92942 16.98031 18.29458 17.25809 16.95522 16.78652 16.71642 0.2337281 0.1821193 0.1259893 0.09362355 0.06963872 3.351921 3.643794 3.882004 4.020884 4.040652 1.741532 4.361186
1237650760241578166 176.647739665535 -3.62341720387033 0.04795346 0 52.17872 18.19281 16.79792 16.1978 15.89118 15.9696 18.11408 16.74098 16.10726 15.77677 15.60786 0.1229285 0.09578507 0.06626366 0.049241 0.03662626 10.87147 11.5332 11.94161 11.7401 10.55934 5.676342 10.77195
