objID,ra,dec,z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
1237653665796522215,151.806925108424,2.90251867054509,0.02183281,18.22041,17.06181,16.54272,16.34101,16.31228,18.36235,17.10877,16.50522,16.26626,16.07133
1237653665797832792,154.876078298726,2.80232989225328,0.04619312,19.42014,17.57705,16.64517,16.23425,15.96992,19.39662,17.48699,16.55515,16.13424,15.88446
1237654028715819105,166.608050008153,1.33474429177837,0.03117335,18.61294,17.52902,17.17546,17.03892,17.18039,18.62043,17.53438,17.18566,16.98012,16.93872
1237654029254852683,171.539611751065,1.89601330049861,0.02316835,17.64264,16.62103,16.23587,16.0012,15.82917,17.57833,16.61147,16.23849,16.04912,15.85561
1237654029793427625,175.515628731416,2.26182656981733,0.04082005,17.95198,16.97044,16.64139,16.45545,16.25282,17.94863,16.95501,16.63301,16.42126,16.33367
1237654030328594766,171.534471720708,2.83311083417923,0.02016229,19.4053,18.12515,17.67068,17.66774,17.5035,19.24891,18.13619,17.76574,17.56017,17.55681
1237654030867038333,175.220117891322,3.14368062790923,0.026598,18.18151,17.02878,16.70919,16.50492,16.66641,18.0444,16.96727,16.60334,16.392,16.27915
1237654031402336445,171.539342402592,3.49814751946368,0.03541403,16.67291,15.21378,14.57813,14.23781,13.97896,16.63556,15.09813,14.36499,13.98885,13.69675
1237645943979507954,57.6747198792202,1.04075485470765,0.0371233,18.05658,16.08022,15.08918,14.58189,14.21165,17.96895,16.01296,15.00942,14.51186,14.12856
1237645943979508109,57.7046790004628,0.960463191525081,0.03839651,19.81342,18.72421,18.28864,17.75223,17.90393,19.9873,18.79273,18.27427,17.91514,17.71562
1237648675604987914,241.766474543155,1.10819243999878,0.02725771,18.22188,16.32174,15.2665,14.72342,14.32199,18.36716,16.15226,15.06507,14.51372,14.05285
1237648702992023956,241.79515248735,-1.05691409237648,0.04170485,19.78036,18.38333,17.63358,17.22803,16.99202,19.57167,18.227,17.50409,17.0904,16.80548
1237648704057573499,223.066930006183,-0.29362645851046,0.04338187,17.22584,15.53999,14.68249,14.27755,13.99121,17.26306,15.4143,14.56262,14.15804,13.82424
1237648704057573731,223.083197928285,-0.225811638817582,0.04446291,18.74163,17.28918,16.7597,16.48652,16.47142,18.55944,17.22803,16.72549,16.45766,16.30364
1237648704057573747,223.080903984169,-0.269212638410953,0.04351376,18.81364,17.33055,16.58514,16.21796,15.93599,18.46004,17.09084,16.38099,15.99957,15.69212
1237648705122467991,202.830872149717,0.52107885466622,0.04748611,18.83295,17.80046,17.46202,17.3125,17.24263,18.65034,17.45082,17.02468,16.8171,16.66992
1237648705138655537,239.811131988696,0.454477912589917,0.03242368,20.07122,18.14844,17.35502,16.9878,16.89736,19.58505,17.89399,17.09303,16.72567,16.49519
1237648720145350835,153.481954181753,-0.886218729848703,0.04111088,18.09636,16.32246,15.46049,15.03925,14.70082,18.00971,16.17976,15.31786,14.89625,14.56333
1237648720145350970,153.472691437392,-0.876672195854837,0.0467645,18.86705,16.97331,16.11704,15.71138,15.39224,18.75599,16.90385,16.03929,15.63451,15.31479
1237648720145350975,153.476208542844,-0.916554432576915,0.04335027,19.88004,18.28127,17.49107,17.09162,16.77524,20.08112,18.3527,17.54881,17.16105,16.86981
1237648720152363159,169.488082541003,-0.901007731078247,0.04301266,18.84747,17.65828,17.14007,16.84469,16.58617,18.92016,17.68052,17.13866,16.84003,16.58111
1237648720680714471,150.016915935814,-0.588057390616542,0.04600773,19.01894,17.73391,17.09122,16.79834,16.52282,18.81632,17.53404,16.88906,16.5596,16.25543
1237648720682680332,154.420003500393,-0.446510065711805,0.03561282,20.7943,18.7708,17.85195,17.56688,17.3277,20.53235,18.66887,17.80361,17.46212,17.18105
1237648720682680517,154.424822092094,-0.58423299859005,0.03373883,19.78893,18.09069,17.33685,16.95979,16.65266,19.67743,17.92382,17.13275,16.74664,16.46778
1237648721212211629,137.687764224565,-0.10426526697098,0.04828622,19.19328,18.07193,17.43904,17.01022,16.83436,19.65649,18.18065,17.40941,16.99911,16.63541
1237648721227218965,171.912248680071,-0.0456077881344227,0.04001609,17.75761,16.67343,16.33123,16.13153,15.966,17.80329,16.75216,16.46905,16.27659,16.14816
1237648721255792990,237.179022669633,-0.0700872040909177,0.03365153,19.08678,17.13437,16.3138,15.87033,15.48728,18.94469,17.1998,16.32018,15.839,15.40847
1237648721764024523,171.895808244534,0.408803017635175,0.0494328,19.84717,18.31446,17.54608,17.15539,16.90422,19.8448,18.13699,17.37015,16.96773,16.73524
1237648721764089867,171.903057187035,0.395213896276293,0.04912869,17.65959,15.52237,14.74862,14.33131,14.14671,17.19102,15.37093,14.59004,14.17882,13.87102
1237648722285101407,135.746084684498,0.831002856312546,0.02736903,18.96948,17.68112,17.02991,16.70097,16.40274,19.11073,17.73005,17.03679,16.66486,16.36988
1237648722289885254,146.61126419407,0.693046849576431,0.02518325,18.90607,17.96077,17.38107,17.21633,17.27102,19.25579,18.12039,17.54475,17.22807,17.05199
1237648722298732616,166.955137664361,0.744381675919457,0.03907105,18.54354,16.98102,16.17578,15.68997,15.35026,18.84987,17.08325,16.20378,15.70997,15.2935
1237648722300960842,171.908959056628,0.66416841514961,0.0291669,18.30652,16.60136,15.81129,15.40763,15.15754,18.30073,16.49951,15.70241,15.296,15.01885
1237648722323308720,222.990286427405,0.774752850572015,0.04619639,19.80974,18.15207,17.33437,16.97499,16.64932,19.97351,18.18283,17.3693,16.99227,16.67704
1237649920583074104,30.8279961466345,14.0049537919861,0.04269126,18.56363,17.41201,16.84544,16.70864,16.57653,17.87637,16.70687,16.11509,15.82387,15.65249
1237649920583794862,32.6386254060154,13.962437924195,0.04131521,17.94077,16.55408,16.03145,15.73083,15.58109,17.86743,16.57166,16.00816,15.68184,15.45888
1237649961384673367,57.5133822103793,-7.09119278777139,0.03323339,19.41929,17.34075,16.61177,16.20784,16.16733,19.21673,17.24337,16.53365,16.16474,15.94477
1237649961384738974,57.6990420056855,-7.02877261870802,0.02797847,16.86236,15.25029,14.44722,14.03204,13.75638,17.01083,15.17279,14.29074,13.85374,13.49767
1237649961384739017,57.7295885929359,-7.06062763093974,0.02840531,16.38107,15.09692,14.49464,14.12915,14.00109,16.22783,14.82673,14.13823,13.77955,13.53278
1237649961385525388,59.5632452006309,-6.80691496194304,0.03724211,18.11447,16.95378,16.49398,16.19673,15.97741,18.06651,16.92691,16.48183,16.18923,15.97021
1237649961921544456,57.5816314370514,-6.54119647867956,0.02068673,19.39042,18.10807,17.50785,17.1104,17.22128,19.2581,18.00992,17.48295,17.18598,17.02669
1237649962459398520,59.6899506393192,-5.88667191914827,0.0373124,18.8065,17.77761,17.31893,17.12941,17.07784,18.99819,17.75464,17.24445,16.9841,16.87262
1237649962996269279,59.5911113012835,-5.5518378068386,0.03742845,19.01097,17.15853,16.23455,15.80863,15.48711,19.07401,17.16267,16.23993,15.79638,15.44448
1237649963532288248,57.6370079236887,-5.36716946202098,0.03270822,18.96958,18.19493,17.89364,17.63044,17.92242,19.39356,18.25963,17.85626,17.61378,17.51886
1237649963533140131,59.5898535834131,-5.15630476647008,0.03675147,19.49582,18.21065,17.75128,17.43501,17.31643,19.49714,18.26314,17.79305,17.48768,17.27019
1237649964069093647,57.5099073223026,-4.97160314457313,0.0320345,22.60096,18.47879,17.88179,17.53189,17.34042,19.73519,18.40475,17.80361,17.44731,17.18196
1237650369408204875,179.946253422147,-3.35434601122345,0.04610161,18.41778,16.55938,15.80643,15.45595,15.18774,18.23718,16.45937,15.66835,15.2923,14.98842
1237650371558703186,186.894878165379,-1.7793863603648,0.02465655,19.5127,17.96498,17.25644,16.92684,16.64328,19.46485,17.84112,17.12464,16.77186,16.50882
1237650762390503730,179.950506566776,-1.94280087659975,0.02080771,19.84377,17.23336,16.85882,16.77396,17.05629,18.39189,17.20457,16.83745,16.65618,16.55079
1237650762392993824,185.580429345622,-2.05156307437329,0.02057751,17.40353,16.45712,16.14213,15.96528,15.85752,17.05678,16.18349,15.90862,15.7539,15.64709
1237651067893317823,202.82998448276,65.1781267682252,0.03332325,18.43312,17.44091,16.93326,16.66097,16.46685,18.28967,17.29884,16.86412,16.6005,16.42264
1237651189746892918,131.363778339509,50.2521672982183,0.04604027,19.12263,18.13499,17.5359,17.20117,16.96222,19.31753,18.11497,17.55445,17.1807,16.9421
1237651191356522775,127.679390930272,49.3683686376909,0.02379743,18.64215,17.71991,17.37193,17.36011,18.83481,18.66781,17.61694,17.28609,17.16097,17.6277
1237651191359471814,135.072874925903,54.3399215928341,0.03861326,17.60763,15.87353,15.0437,14.63499,14.3594,17.70475,15.78212,14.94536,14.53223,14.23356
1237651192432164926,131.365038079905,53.1480248071366,0.03107055,18.23191,17.34054,17.49004,17.39682,17.42705,17.88979,17.07788,17.34845,17.33296,17.39565
1237651192432164938,131.360509135239,53.1544511446442,0.03066832,17.78792,16.96696,16.97619,16.87591,16.99059,17.66107,16.9616,16.99818,16.87846,16.9039
1237651211214193210,257.738478252885,56.7368633778794,0.03005759,18.97247,17.95572,17.50328,17.51289,17.64842,18.91189,17.89039,17.48813,17.32629,17.22105
1237651211215503712,259.374866549432,53.8684108101477,0.04239986,18.19143,17.38997,17.08094,16.93198,16.8049,18.26019,17.2508,16.84852,16.608,16.46198
1237651212824412236,259.40607605686,58.0592094727944,0.03344138,19.09001,17.54754,17.07103,16.79388,16.70791,18.63002,17.28369,16.79278,16.50919,16.32153
1237651213359776065,257.712098396409,61.3249538007881,0.03131792,17.41215,15.76128,14.94,14.55113,14.22677,17.49843,15.67573,14.8474,14.45541,14.12002
1237651213896122721,257.699116609411,62.6168506073851,0.02749114,18.32204,17.23993,16.62007,16.31067,16.16006,18.51678,17.25023,16.59236,16.23057,15.94484
1237651225709773004,259.376263393826,57.0681061802826,0.02799061,18.58199,16.95151,16.16168,15.77687,15.4933,18.67521,17.01822,16.20521,15.78817,15.47501
1237651225709773023,259.366466454179,57.0485931866723,0.0280665,18.58676,17.35403,16.82677,16.63068,16.80665,18.59748,17.30231,16.78571,16.52547,16.39157
1237651225709773137,259.405910783306,56.9369061250706,0.02713222,17.34842,15.97182,15.55643,15.41986,15.60316,17.15992,15.944,15.5078,15.26875,15.19363
1237651249885347936,169.444887371932,63.280232589956,0.04569623,19.55783,18.0871,17.31456,16.88069,16.5207,19.88675,18.14571,17.35809,16.91661,16.60075
1237651249885347978,169.450185757876,63.1130568528316,0.03287561,19.07343,17.86371,17.2811,17.00921,16.79272,19.13976,17.79415,17.20735,16.93171,16.62
1237651250409832535,126.588071082745,47.4700909791316,0.03784172,18.23359,17.17737,16.93551,16.73374,16.68253,17.92482,16.97139,16.76973,16.56681,16.48352
1237651250436571149,233.223597192186,54.2504388061245,0.02980185,18.99829,17.9276,17.60205,17.25554,17.46162,18.95498,17.88135,17.5435,17.29871,17.25885
1237651250950439057,135.090494886146,54.052229712354,0.03865924,18.42423,17.23381,16.75734,16.56248,16.49687,18.38948,17.19638,16.70356,16.47019,16.27806
1237651538704728095,146.167140194463,61.7917743377353,0.04643386,17.42024,15.89503,15.21327,14.85999,14.64723,17.92749,16.07315,15.28618,14.89297,14.56579
1237651539238912214,136.137107675011,58.2888330842084,0.04553753,18.41082,17.33353,16.78705,16.5009,16.31233,18.468,17.2417,16.70176,16.39804,16.18918
1237651539782271165,163.076740329484,66.7613059749519,0.04250443,18.74365,17.01051,16.21502,15.8388,15.58922,18.67162,16.88112,16.09018,15.71177,15.44213
1237651540330741869,226.601798161898,62.3815229166982,0.02205393,17.70286,16.42131,15.98511,15.76441,15.66184,17.53113,16.40888,15.9616,15.70617,15.5067
1237651700841513113,131.668131592677,53.9441468135701,0.02421632,19.3729,18.22482,17.72032,17.51556,17.20921,19.35121,18.19578,17.72348,17.51027,17.31474
1237651714261582084,248.488608558993,46.2837920053158,0.03052575,18.16124,16.6334,16.13786,16.07111,16.30009,17.90429,16.59194,16.12541,15.93103,15.85207
1237651714261647591,248.474349348682,46.1589482958339,0.03032441,18.55972,17.77257,17.35119,17.05553,17.25848,18.99651,17.73188,17.30378,17.0263,16.91037
1237651714797797599,247.811935074686,47.7948381852292,0.02867392,18.51128,17.55462,17.26607,16.952,16.86018,18.4799,17.5221,17.18267,16.96546,16.84774
1237651715334471915,247.742150980579,48.2802680175052,0.03489499,18.65531,17.4166,16.92299,16.68071,16.85871,18.65557,17.36413,16.9119,16.63712,16.5326
1237651735220650116,181.237202336452,1.50824715937073,0.02018397,18.08788,16.57904,16.01186,15.71856,15.79496,17.99223,16.57605,16.05341,15.71583,15.58833
1237651735220650223,181.239142866977,1.63521901823899,0.02045678,19.16601,17.75539,17.03695,16.69269,16.72693,19.31207,17.79491,17.08515,16.7919,16.57071
1237651736309793166,216.539861302851,1.98605334377229,0.02599496,19.19987,17.76827,17.4673,17.46126,17.89149,18.88468,17.80031,17.47634,17.29038,17.34067
1237651736314249559,226.590606160828,1.74653193787868,0.04555185,18.91012,17.54494,17.09566,16.87694,17.0832,18.72664,17.57273,17.08367,16.79406,16.62207
1237651736851710439,228.033485973619,2.05607957576894,0.03918282,19.31066,18.185,17.74214,17.47716,17.68337,19.62333,18.23376,17.69809,17.38513,17.06227
1237651737374490721,195.739086608403,3.20084736015133,0.04762087,18.81987,17.57588,16.93439,16.59236,16.38435,19.03126,17.65013,16.93859,16.56752,16.29027
1237651737379209309,206.55877265199,3.07215328899365,0.02847886,18.60976,17.29458,16.96215,16.7914,16.93055,18.57484,17.45172,17.03879,16.83617,16.72985
1237651737911296099,195.719032086064,3.54899979658246,0.02441394,17.31184,16.03948,15.46264,15.10334,14.91922,17.25439,16.10638,15.51208,15.17844,14.91517
1237651737930694982,240.056777994224,2.59143738505537,0.03278463,19.83139,17.97085,17.12985,16.73917,16.60384,19.54218,17.70397,16.85533,16.45782,16.16393
1237651752933654557,173.261924115256,1.71295680165732,0.04979381,17.81674,16.4955,15.9039,15.55978,15.36941,17.87462,16.5242,15.90979,15.54953,15.26621
1237651752954364067,220.690513514138,1.29317074478474,0.03296006,17.4635,15.812,15.07903,14.73662,14.45001,17.39637,15.69296,14.9686,14.62558,14.35579
1237651753474064541,181.339801907232,2.08631204473206,0.02176492,17.09727,15.33567,14.54304,14.17645,13.91689,16.90866,15.16946,14.37847,14.00503,13.70222
1237651754006216811,170.608418153267,2.48360238698879,0.04935395,20.00723,18.39018,17.65188,17.2747,17.06519,19.92006,18.32939,17.59073,17.19899,16.96217
1237651754010935318,181.336935141036,2.53428450102048,0.02168219,17.24978,15.76026,15.03736,14.69075,14.42331,17.21288,15.77138,15.05152,14.69414,14.36681
1237651754543022304,170.42534846604,2.86856749540093,0.04776733,18.69449,16.97778,16.10625,15.70046,15.35987,18.70603,16.83141,15.95594,15.54701,15.20535
1237651754543022313,170.427002098296,2.99257898713948,0.0467678,18.40553,16.82403,15.97798,15.59039,15.27615,18.49595,16.6804,15.82623,15.44199,15.10717
1237651754543022418,170.436274974355,3.05052506060662,0.04866528,19.37307,18.42403,17.63279,17.36854,17.25237,19.90588,18.4329,17.67963,17.34304,17.17257
1237651754563207270,216.55517704088,2.74156894701479,0.02561877,18.02483,16.69924,16.3059,16.13317,16.13143,17.82643,16.76487,16.40001,16.23319,16.12548
1237651755074453650,157.985447492576,3.08173697265337,0.02056946,16.93732,15.7117,15.13326,14.82381,14.60574,17.02301,15.76273,15.15389,14.84852,14.6003
1237651755076681796,163.093220699884,3.3668130181599,0.04138068,18.32074,16.63906,15.93691,15.58882,15.36248,18.27682,16.58248,15.89011,15.55376,15.28764
1237651755079958699,170.626666722381,3.26274804443575,0.02966811,18.93789,17.13898,16.34322,15.94667,15.67603,18.75855,16.99412,16.17749,15.7597,15.48106
1237651755090968700,195.735030707545,3.47537862366778,0.04769012,18.90782,17.79204,17.4192,17.14911,17.07458,18.62764,17.59864,17.23606,16.98659,16.9002
1237651799625302313,154.177835750109,-1.09577117381838,0.04486018,19.63182,18.11712,17.24878,16.83477,16.5321,19.7978,17.99933,17.1373,16.70828,16.40295
1237651822177157291,226.584631555303,3.37071370689561,0.04914363,19.16949,18.11045,17.70066,17.41445,17.18049,19.13596,18.08025,17.68781,17.38974,17.2005
1237651822177157305,226.600430269664,3.40549046283282,0.04910337,18.63885,17.35999,16.63526,16.20255,15.95363,19.01926,17.46582,16.6688,16.17295,15.79929
1237651822714093929,226.848156089735,3.91016115622201,0.04882285,18.9734,17.09297,16.2305,15.80097,15.49853,18.94161,17.03477,16.16731,15.73241,15.39522
1237651822717501785,234.572689140597,3.41259162236824,0.03179336,19.32904,18.16117,17.77475,17.42311,17.9215,19.21113,18.18367,17.6918,17.41819,17.33867
1237652598486860108,310.740674684839,-6.83287719875194,0.0284188,17.38084,15.51947,14.63754,14.2176,13.91151,17.39253,15.44243,14.57243,14.13249,13.80412
1237652598486860653,310.734455266677,-6.8572578596908,0.02837432,18.00574,16.58859,15.8865,15.51335,15.23832,18.20273,16.66056,15.90399,15.49234,15.18742
1237652600097342212,310.578996763589,-5.5581755429961,0.0295499,19.43072,18.16141,17.57204,17.2627,17.06819,19.2875,18.03288,17.47012,17.19334,16.98952
1237652600097342275,310.594256060162,-5.56868799304559,0.02857636,19.15458,18.11729,17.8503,17.78054,17.70962,19.07943,18.13312,17.88476,17.76957,17.65121
1237652600634279186,310.73462756451,-5.19222199865645,0.02902342,19.12188,18.32283,17.79635,17.54851,17.45181,19.35407,18.2676,17.72265,17.49852,17.29715
1237652616741781556,23.8830414518247,-9.8540156260705,0.04907098,18.57754,17.38359,16.65032,16.25485,16.08706,18.82655,17.2148,16.4338,15.94587,15.56715
1237652629104558226,13.8709024173395,-10.635025484734,0.04493508,17.58855,16.24983,15.70395,15.40483,15.27101,17.48183,16.23557,15.67187,15.33089,15.11458
1237652900231184493,46.0372786479007,-7.80107755750857,0.03086072,18.39659,16.95474,16.14024,15.72086,15.42364,18.47177,16.98017,16.15418,15.73207,15.36774
1237652900754292831,14.3504522214705,-9.84653980651958,0.0223612,18.08573,17.06115,16.69874,16.4872,16.45609,18.2952,17.11762,16.69775,16.46117,16.33743
1237652900772184207,55.5056285962402,-6.19767999900118,0.03476687,17.65499,15.86118,15.02105,14.57531,14.27777,17.57279,15.74794,14.86882,14.39982,14.0242
1237652900772249734,55.5710728683551,-6.24739599168517,0.03442026,18.88964,17.92703,17.51417,17.28825,17.31747,18.81404,17.91858,17.63031,17.41768,17.34115
1237652901296144476,25.7648916774885,-8.8380166232863,0.04130576,17.94632,16.25282,15.35621,15.02533,14.70658,18.00494,16.14024,15.24641,14.89253,14.53205
