ID ra dec z fracDeV_r velDisp petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z modelMag_u modelMag_g modelMag_r modelMag_i modelMag_z extinction_u extinction_g extinction_r extinction_i extinction_z petroRad_u petroRad_g petroRad_r petroRad_i petroRad_z petroR50_u petroR50_g petroR50_r petroR50_i petroR50_z
1237651213896253693 258.068453125876 62.3861689229398 0.02665155 0.2340476 97.00714 17.96373 16.50556 15.97063 15.79456 16.05707 17.68921 16.48458 15.98009 15.71888 15.57474 0.09796091 0.07633048 0.05280507 0.03923983 0.02918722 43.76863 20.63549 19.82891 19.67297 18.17957 7.817992 9.214931 9.469988 8.726508 6.38111
1237651213896384721 258.071519439791 62.0963465282163 0.04519005 0.2545414 74.51207 18.71095 17.67609 17.23146 16.92608 16.75151 18.70453 17.66994 17.25517 16.97395 16.79609 0.08793321 0.06851696 0.04739972 0.03522307 0.02619949 3.747999 3.448138 3.643485 3.754958 3.672891 1.765121 1.642277 1.691991 1.724933 1.755113
1237651225172705418 258.295482718849 57.2096878210817 0.02808269 0.9218156 62.18644 17.42607 16.49565 16.04317 15.79416 15.58232 17.302 16.43003 15.9837 15.7441 15.56718 0.09835219 0.07663536 0.05301599 0.03939656 0.0293038 2.119895 2.379509 2.604035 2.712041 2.750844 1.091194 1.168876 1.241928 1.243845 1.274985
1237651249878597795 141.947300276904 56.3094492937475 0.0487764 0.4997322 92.84191 18.95496 17.55636 16.83204 16.45458 16.1703 18.75277 17.29045 16.54405 16.14278 15.82295 0.09173276 0.07147755 0.04944784 0.03674504 0.02733156 6.029644 6.35926 6.13892 5.801534 5.58115 3.005136 2.951624 2.839665 2.691778 2.602024
1237651249894850752 216.198053313941 60.4254099712808 0.02749818 0 99.44636 18.85539 17.82428 17.43723 17.28764 17.19879 18.80958 17.78553 17.40614 17.23428 17.1276 0.0423794 0.03302174 0.02284429 0.01697575 0.01262684 5.554175 5.423451 5.520666 5.265969 5.077105 2.756326 2.731707 2.773346 2.676887 2.574335
1237651250949324860 132.255914162725 52.2562519428707 0.04014633 1 209.4619 17.2321 15.50113 14.57227 14.11019 13.73299 17.31829 15.4219 14.49198 14.0144 13.63643 0.1042882 0.0812607 0.05621577 0.04177434 0.03107244 18.95994 12.02607 11.53035 11.04144 10.63637 6.066006 4.854043 4.763842 4.632993 4.558493
1237651250950242549 134.783808969091 53.7188410857033 0.03919211 0.8980719 70.20385 18.34042 16.70007 15.91237 15.51528 15.32316 18.24561 16.51478 15.70959 15.33859 15.04497 0.07716168 0.06012386 0.04159341 0.03090836 0.02299014 10.26907 9.455474 9.426852 9.635926 9.12009 5.118185 4.505128 4.438615 4.577576 4.099792
1237651250950438957 135.16385148811 53.9832461440488 0.03817766 0.2130519 64.75101 18.54307 17.47418 17.00821 16.72154 16.51278 18.60685 17.49542 17.01639 16.71482 16.48146 0.0644842 0.05024565 0.03475971 0.02583019 0.01921292 3.324626 3.230424 3.194148 3.151654 2.897154 1.608929 1.558931 1.507616 1.471592 1.422309
1237651250952077433 140.076886567469 56.483422494849 0.04616569 0.1273305 0 18.90713 17.89684 17.50709 17.26184 17.42634 18.95878 17.90618 17.50822 17.27311 17.14771 0.1647268 0.128354 0.08879473 0.065984 0.04907997 6.954221 7.706133 7.639862 7.424744 6.568357 3.615987 3.515859 3.476377 3.488869 2.626945
1237651251487309902 134.722358551854 54.3453635122114 0.04660117 1 118.3708 18.92386 17.14624 16.3582 15.90298 15.71055 18.83621 17.06037 16.24235 15.83737 15.56033 0.06927749 0.05398055 0.03734349 0.02775022 0.02064106 4.73999 5.631888 5.282463 5.838765 4.481879 2.254251 2.405399 2.272924 2.451884 2.147106
1237651251487375398 134.786581262948 54.3986736381635 0.03804972 0.3280191 51.17955 19.06099 17.29834 17.36287 16.68047 15.94781 19.05558 17.53906 17.29121 16.76685 16.39926 0.07180743 0.05595186 0.03870724 0.02876363 0.02139485 9.524998 11.77221 18.02081 10.6352 27.91878 3.820513 5.025875 3.683799 4.428133 6.393034
1237651251487441120 135.166160917275 54.5716310166458 0.04639131 0 16.16136 18.19348 17.14309 16.83667 16.53111 16.64988 18.08484 17.08117 16.76986 16.49814 16.42142 0.06059759 0.04721723 0.03266466 0.02427335 0.01805491 6.605753 6.793929 7.221412 7.359343 6.938437 3.438114 3.633078 3.589364 3.724192 3.149826
1237648673459667234 246.78208089527 -0.492431556613583 0.04619161 0.6533669 143.846 17.45991 16.04886 15.22518 14.76504 14.47534 17.60994 15.90911 15.0209 14.54955 14.19971 0.356977 0.278154 0.1924257 0.1429929 0.1063604 18.06026 11.31033 10.2082 9.895464 9.173263 6.068995 4.606172 4.234179 4.193593 3.919425
1237648674531836458 243.215532312264 0.379758039443281 0.0446232 0.1097825 89.56754 18.90123 17.49111 16.67909 16.22176 15.93912 19.14531 17.54398 16.67686 16.17822 15.81667 0.5899087 0.4596529 0.3179857 0.2362975 0.1757619 9.469466 7.647766 7.060227 6.885735 6.723038 3.89765 3.455851 3.256354 3.097904 2.841357
1237648702992678957 243.213021351169 -1.13062349712116 0.04927764 1 138.0969 18.66035 17.14819 16.28695 15.85609 15.56953 18.91129 17.10849 16.17549 15.68769 15.30014 0.5252547 0.4092749 0.2831345 0.2103993 0.1564984 10.97961 6.816845 6.400631 5.584681 4.851766 4.053965 3.065757 2.881063 2.601913 2.326149
1237648704055148869 217.587330578697 -0.332550261248768 0.03033645 0 0 19.49052 18.15721 17.85281 17.80644 17.35269 19.27913 18.08742 17.8275 17.67521 17.58273 0.189294 0.1474966 0.1020375 0.07582476 0.05639969 6.003859 7.427193 7.461008 6.775752 2.969678 3.20628 3.421402 3.558254 3.160308 4.434781
1237648704596082924 226.726971897437 0.183161950659252 0.03419047 0.7910297 52.37896 20.23777 18.44475 17.62802 17.16508 16.9638 20.05011 18.20095 17.3846 16.95169 16.67915 0.2479609 0.1932095 0.1336614 0.09932475 0.07387936 3.534442 12.15105 3.110099 15.5888 2.902256 1.533593 1.516783 1.539061 1.58216 1.426866
1237648705123647505 205.495888780671 0.601474976222405 0.04768935 1 246.9024 17.18841 15.47734 14.60912 14.17284 13.85388 17.23137 15.32929 14.44159 14.00542 13.67892 0.1209813 0.09426778 0.06521402 0.048461 0.03604608 106.7051 9.504884 9.121257 9.331076 8.969918 5.109406 3.948766 3.861143 3.880736 3.777706
1237648705130529024 221.263726422944 0.526978719187992 0.02873155 0.03481796 47.93997 16.77291 15.52715 14.96716 14.67447 14.46409 17.00244 15.55892 14.93361 14.58515 14.32871 0.2168885 0.1689981 0.1169121 0.0868782 0.06462143 22.07055 20.69611 19.34341 18.71726 17.44059 10.79905 9.587053 9.021954 8.588428 8.183947
1237648705133478263 228.009334231813 0.477261568046312 0.04933764 0 75.97234 19.27722 18.09323 17.48922 17.11305 16.85854 19.44932 18.11353 17.47403 17.06372 16.78604 0.1868225 0.1455708 0.1007052 0.07483476 0.05566332 4.454829 4.128627 3.848685 3.69857 3.697863 2.200225 1.910746 1.789029 1.703327 1.657605
1237648705140162967 243.20908538108 0.480297451930183 0.04464509 0.3963738 53.83081 18.11642 16.86132 16.32735 16.01628 15.86599 18.14573 16.96264 16.43049 16.11459 15.89755 0.5432293 0.4232806 0.2928236 0.2175993 0.1618539 6.065341 6.892561 7.36233 7.239999 7.042987 2.981419 3.114535 3.299413 3.218274 3.085968
1237648705141735988 246.790535596549 0.4604953650174 0.04977439 0 92.07621 18.54449 16.95886 16.19919 15.77219 15.49429 18.45455 16.94073 16.1629 15.74588 15.41726 0.3857583 0.3005803 0.20794 0.1545217 0.1149358 6.485315 6.333439 6.277132 6.228819 6.20638 2.972887 3.083061 3.022146 2.99551 2.948741
1237648705666941099 220.182326363844 1.03377308465974 0.03437203 0.3681311 37.7925 18.03383 17.22018 16.94985 16.8567 16.98619 18.46906 17.42498 17.12379 16.94243 16.77716 0.1842229 0.1435452 0.09930392 0.07379346 0.05488877 11.47916 10.23677 9.94133 8.926677 7.992722 4.946325 4.080976 3.968331 3.588366 2.704958
1237648705668120636 222.869837714958 0.907748900573852 0.04336261 0.4004004 118.7561 18.65502 17.01672 16.21071 15.77442 15.42354 18.82392 17.13294 16.29627 15.84516 15.47158 0.1966855 0.153256 0.1060218 0.07878557 0.05860199 4.731866 5.333517 5.085794 4.818446 4.686789 2.524799 2.42424 2.331289 2.270579 2.213176
1237648705669759182 226.702585147224 0.856863283389578 0.02958489 0.4658621 112.2471 17.99813 16.63772 15.86405 15.47518 15.16599 18.02804 16.69201 15.90087 15.50455 15.17601 0.2682417 0.2090122 0.1445936 0.1074486 0.07992199 3.899083 4.235924 4.23782 4.103464 3.911857 1.741084 1.998969 2.007972 1.954652 1.890838
1237648705669890106 226.918594050649 0.910552875527959 0.04768648 0.8065582 80.09604 19.28701 17.72844 16.95852 16.59113 16.29951 19.31176 17.59269 16.81209 16.45387 16.12619 0.2554011 0.1990068 0.137672 0.1023051 0.07609616 12.15183 3.900168 4.03406 3.930022 3.850057 2.090937 1.736607 1.746104 1.739435 1.691942
1237648705672446325 232.740192293423 0.977705471188941 0.03734957 0.4904835 103.9459 19.90338 18.31651 17.36588 16.9084 16.533 19.82197 18.00575 17.05659 16.53049 16.04196 0.2509902 0.1955698 0.1352943 0.1005382 0.07478193 8.041124 6.906626 7.02318 6.180202 5.911033 3.179407 2.970435 2.973874 2.706051 2.459229
1237648720154525836 174.364430868105 -0.846566572369097 0.04639931 0.9307395 203.9316 17.51923 15.47671 14.57617 14.15365 13.88157 17.34696 15.33229 14.4329 14.00067 13.66623 0.07988407 0.06224512 0.04306089 0.03199885 0.02380127 13.57058 14.11569 14.29676 15.73908 12.8598 5.751011 5.869414 5.816712 5.812402 5.359475
1237648720160948331 189.022533621019 -0.900068681198011 0.04847878 0 52.97424 17.96762 16.76499 16.23413 15.91106 15.77473 18.01573 16.73947 16.22085 15.90815 15.70134 0.09764107 0.07608126 0.05263266 0.03911171 0.02909193 8.568837 8.684272 8.944611 8.93244 8.931987 4.36597 4.101306 4.130881 4.200164 3.96758
1237648720681959427 152.741658894885 -0.502814230851112 0.04600343 1 220.7279 17.09492 15.29839 14.42592 14.00473 13.71125 17.11601 15.1987 14.31369 13.89683 13.57762 0.1625697 0.1266732 0.08763192 0.06511991 0.04843725 12.52844 9.083365 8.702226 8.978661 8.002755 4.344108 3.662158 3.532067 3.584376 3.379967
1237648720684646636 159.023415821558 -0.518842759580245 0.03587253 1 139.6015 17.89708 16.20189 15.32682 14.90503 14.58704 18.00094 16.10573 15.21562 14.78638 14.45551 0.3061386 0.2385411 0.1650216 0.1226288 0.09121327 22.13713 9.076818 8.722477 8.669573 8.399456 4.59836 3.775959 3.659889 3.653334 3.566303
1237648720693690625 179.670727587947 -0.597193978954187 0.02139761 0.1401591 22.73753 17.89679 16.74757 16.34406 16.19781 16.03744 17.96784 16.77961 16.3312 16.13302 16.02277 0.09840982 0.07668027 0.05304705 0.03941964 0.02932097 12.85241 13.64218 13.55898 13.03564 12.58401 6.050138 6.113253 5.83624 5.45294 5.852579
1237648720695001218 182.574492595051 -0.517903243901039 0.03486705 1 159.5188 16.57422 15.05374 14.27268 13.8232 13.57972 16.68435 14.98155 14.14355 13.69743 13.35789 0.1051884 0.08196206 0.05670097 0.0421349 0.03134063 166.4839 18.20626 15.9671 16.66229 13.97024 9.143601 7.438474 6.847143 6.92977 5.915222
1237648721215881342 146.05730387255 -0.0970296857105921 0.03673035 0.9810644 154.7842 18.55442 16.69131 15.77193 15.33001 14.98191 18.53085 16.5696 15.63575 15.19359 14.81316 0.418884 0.3263916 0.2257962 0.1677908 0.1248055 7.980938 5.317516 4.998258 4.907863 5.020296 2.52328 2.312979 2.222557 2.183723 2.197838
1237648721215946942 146.299838928994 -0.119995463758507 0.03070351 0.5250064 101.7398 17.87394 16.20876 15.30955 14.88101 14.56633 17.86945 15.94067 14.97828 14.50247 14.08414 0.6883183 0.5363329 0.3710326 0.275717 0.2050828 12.40085 12.49428 11.49119 10.78909 9.450465 6.209233 5.362207 4.989897 4.674794 4.293655
1237648721218371802 151.823099026824 -0.0786824675714199 0.04651895 0 52.68594 18.52041 16.81133 16.1475 15.7436 15.51258 18.40841 16.8315 16.1427 15.72289 15.4353 0.1367055 0.10652 0.07369005 0.0547596 0.04073108 7.047231 8.077387 7.806457 8.04155 7.697227 3.517293 3.797394 3.676322 3.711797 3.492794
1237648721249501273 222.866101869282 0.00115981326886886 0.04260311 0.01226 53.86278 18.36717 17.41493 17.16817 16.96413 16.86539 18.30268 17.40432 17.16745 16.96424 16.82475 0.1939885 0.1511545 0.104568 0.07770523 0.05779842 2.718172 2.755942 2.782907 2.829316 2.699186 1.346668 1.349271 1.358131 1.378609 1.330998
1237648721251270996 226.913834623967 -0.109463805792269 0.0383857 0.9660824 190.2177 17.73156 15.67795 14.81838 14.40908 14.07493 17.63607 15.59568 14.72686 14.30423 13.96081 0.2363894 0.184193 0.1274239 0.09468962 0.07043167 9.009811 9.562114 9.383793 9.194401 9.58031 3.798807 3.960765 3.801781 3.765709 3.716753
1237648721785651418 221.246118144635 0.410815292471665 0.03368096 0.2855738 86.23867 18.56821 17.03475 16.25902 15.84823 15.55188 18.60597 17.04959 16.26873 15.84391 15.50614 0.2099039 0.1635557 0.1131471 0.08408041 0.06254038 5.374402 5.111786 5.07498 5.027201 4.960614 2.459011 2.320851 2.287482 2.234311 2.103644
1237648721790697783 232.729658455479 0.410811491076315 0.03970761 0.156299 41.57246 18.4303 17.11604 16.561 16.22905 16.15913 18.74956 17.27612 16.63633 16.2762 16.02418 0.2927917 0.2281413 0.1578271 0.1172824 0.08723658 10.10678 8.274675 7.318464 7.159034 6.309 4.346457 3.658791 3.382788 3.278803 2.830591
1237649918965252123 13.885993788407 14.1675015149468 0.04930286 0.5071776 60.93817 18.02423 17.08413 16.70054 16.42705 16.30886 17.71147 16.7939 16.43426 16.14774 15.99622 0.296407 0.2309583 0.1597759 0.1187306 0.08831377 5.762211 5.577909 5.582828 5.36246 5.338036 2.597915 2.595005 2.613065 2.55515 2.49114
1237649918965252193 13.8785753255967 14.1569226002089 0.04949602 0 58.59681 18.578 17.38966 16.92174 16.5752 16.39912 18.63465 17.40896 16.90521 16.55142 16.31004 0.2902182 0.2261361 0.1564399 0.1162516 0.08646984 5.097503 4.843598 4.672816 4.605393 4.54035 2.400104 2.260571 2.130969 2.093592 2.004567
1237651251514900949 245.502991632562 46.9908934055717 0.02948424 0.06909002 55.54326 19.01566 17.88751 17.73124 17.65431 17.35114 19.16402 17.96786 17.66113 17.47475 17.38539 0.03339458 0.02602083 0.01800109 0.01337674 0.009949836 12.66142 12.63543 10.8829 10.12637 10.7153 5.43766 5.606495 4.802084 4.243981 5.24612
1237651252052623659 247.820690048819 45.7779560598293 0.03299756 0 39.60539 18.29386 17.28716 16.9635 16.76315 16.64006 18.25959 17.27325 16.96691 16.76707 16.63193 0.04306343 0.03355473 0.02321301 0.01724975 0.01283065 4.226488 4.36009 4.290763 4.394111 4.496233 2.006155 2.025243 1.990524 1.99832 1.960754
1237651252560330952 131.680809939031 53.7787748576127 0.04665145 0.992891 104.3388 19.68006 17.78859 16.95169 16.55921 16.29818 19.58059 17.68984 16.83916 16.43607 16.12572 0.1130445 0.08808348 0.06093575 0.04528179 0.03368133 8.834974 2.734631 2.681216 2.592455 2.481136 1.371525 1.308776 1.301681 1.260855 1.178597
1237651252590477666 250.16056618033 44.2036662604443 0.02981414 0.2074863 38.26403 18.05533 17.08449 16.80899 16.70626 16.56145 18.19724 17.12815 16.85948 16.69629 16.58104 0.05989977 0.0466735 0.03228851 0.02399382 0.01784699 7.82378 8.348277 8.57283 7.86546 8.057213 4.115127 3.971679 3.958409 3.710833 3.855968
1237651271883686089 121.514742029773 45.8478081518401 0.03895781 0.3807797 78.57114 16.99116 15.67411 14.94166 14.54531 14.25244 17.17668 15.71304 14.93896 14.53137 14.20188 0.267937 0.2087747 0.1444294 0.1073265 0.0798312 20.32092 18.90255 18.60032 18.51297 17.98926 11.25915 9.916013 9.695738 9.556755 9.455681
1237651271888273676 131.675846821608 54.0249245021975 0.03168523 0.02756634 0 19.23924 17.65587 16.97054 16.69241 16.85856 18.97784 17.55089 16.92321 16.62587 16.44254 0.1125539 0.08770125 0.06067132 0.04508529 0.03353518 27.91803 11.78713 12.73428 11.6865 9.972333 5.615675 5.897393 6.005651 5.809684 4.498075
1237651272441528487 208.1714369882 65.414554172423 0.03522819 0.03704908 37.97061 17.50671 16.27363 15.80178 15.56242 15.67489 17.50997 16.25935 15.74524 15.45922 15.29967 0.1067524 0.08318076 0.05754407 0.04276141 0.03180663 15.70561 16.27039 15.53712 15.38649 13.73958 7.976629 7.754616 7.411604 7.110539 5.600911
1237651272962212132 131.223156377448 55.054021166978 0.02557743 0.7904061 155.4971 17.35827 15.63592 14.80474 14.38758 14.08564 17.28415 15.49052 14.65229 14.21458 13.87661 0.1401533 0.1092065 0.07554856 0.05614068 0.04175835 9.745742 8.339322 7.856947 7.828172 7.455115 3.894866 3.610618 3.421306 3.391259 3.307056
1237651272962277451 131.226416482079 55.0699513631897 0.02504985 0.2247084 51.22072 18.75583 16.52285 15.67777 15.31005 15.09699 18.30842 16.49124 15.67396 15.27455 14.99542 0.1408279 0.1097321 0.07591217 0.05641088 0.04195933 9.812708 11.23634 11.47304 10.84468 10.25008 3.576553 4.977767 5.056038 4.978216 4.683244
1237651495758135517 120.609141171956 46.0202067924484 0.04572166 0.004144395 77.50249 19.51264 18.13234 17.60649 17.23746 17.03553 19.53923 18.11549 17.55835 17.15373 16.90139 0.3290792 0.2564163 0.1773876 0.131818 0.09804838 7.210493 6.664597 6.72662 6.398639 5.461754 3.548373 3.229555 3.049989 2.929315 2.732071
1237651537629544597 141.948971392615 59.1357134705561 0.03005187 1 161.0647 16.70819 15.07162 14.23251 13.81334 13.591 16.82995 14.95732 14.1153 13.71071 13.42526 0.1399024 0.109011 0.07541329 0.05604016 0.04168358 34.25211 15.91791 15.83118 16.75665 14.26682 8.639847 6.184345 6.148913 6.263492 5.61723
1237651537643897152 213.648036762814 63.6598014753814 0.03619862 0 36.70382 18.87926 17.85892 17.55448 17.41383 17.30412 18.93986 17.81716 17.49478 17.2608 17.05441 0.05540444 0.04317077 0.02986534 0.02219315 0.01650762 8.436353 7.909599 8.116023 7.645689 7.561087 4.112306 3.806319 3.786299 3.519178 3.294522
1237651538180374698 212.428564855153 64.4933458417016 0.02917233 0.2384731 54.4577 19.55359 18.14095 17.80751 17.59222 17.39498 19.28191 18.18667 17.9076 17.71514 17.56234 0.06604221 0.05145964 0.03559954 0.02645428 0.01967712 3.321352 5.259389 5.889462 6.143575 6.169606 1.596132 2.400698 2.589929 2.662316 2.751507
1237651538720063716 225.017845146832 61.5148706770417 0.03892545 0 39.32552 18.30826 17.14077 16.73359 16.49363 16.3641 18.21268 17.13619 16.72425 16.47413 16.31867 0.05331608 0.04154352 0.02873962 0.02135662 0.0158854 6.66502 6.642071 6.736518 6.817987 6.538902 3.138384 3.299344 3.314521 3.301461 3.278843
1237651539257327634 226.759800304613 61.2280818074673 0.04490209 0.2063891 60.73557 18.96743 17.54429 16.93924 16.61753 16.84912 18.97518 17.53847 16.9831 16.66949 16.62293 0.05495253 0.04281864 0.02962174 0.02201213 0.01637298 11.22153 10.22008 11.22612 11.42466 9.267856 4.930013 4.810275 5.134947 5.180448 3.7936
1237651700841513113 131.668131592677 53.9441468135701 0.02421632 0.1023791 47.12352 19.3729 18.22482 17.72032 17.51556 17.20921 19.35121 18.19578 17.72348 17.51027 17.31474 0.11285 0.08793198 0.06083094 0.04520391 0.0336234 5.186153 4.824385 4.916275 4.957259 6.814781 2.324792 2.185334 2.260785 2.244965 2.455624
1237651714797797599 247.811935074686 47.7948381852292 0.02867392 0 113.6226 18.51128 17.55462 17.26607 16.952 16.86018 18.4799 17.5221 17.18267 16.96546 16.84774 0.08734689 0.06806011 0.04708366 0.03498821 0.0260248 7.180538 7.976344 7.796762 8.351319 8.814468 3.980222 3.955449 3.740436 4.049164 4.051261
1237651735235920177 216.192493250871 1.17088260279958 0.03944385 1 126.4445 18.36275 16.64081 15.82574 15.43338 15.15974 18.35048 16.52814 15.70556 15.31123 15.01181 0.1347722 0.1050136 0.07264791 0.05398519 0.04015506 5.771306 5.335082 5.080896 4.750926 4.80546 2.663678 2.300707 2.186725 2.098094 2.160188
1237651735756865632 179.7718279508 1.90992420823139 0.04738384 0.9550656 155.7142 18.01232 16.44859 15.68396 15.30431 15.01293 18.10216 16.34459 15.55575 15.16698 14.84269 0.08851346 0.06896909 0.0477125 0.0354555 0.02637238 6.963979 5.072879 4.656409 4.468878 4.673059 2.648664 2.247653 2.059523 1.947801 1.999739
1237651736821498094 158.894482535972 2.56286497285269 0.04068289 1 0 18.61314 17.74501 17.84211 17.70687 17.60986 18.0149 17.6853 17.82481 17.74871 17.82635 0.1398046 0.1089348 0.0753606 0.056001 0.04165446 4.00564 8.079721 8.86968 9.051068 16.89642 1.538893 3.526715 3.69416 3.865432 5.209405
1237651736832704586 184.555571248214 2.78343341951512 0.04787095 0 33.25954 19.54852 18.01871 17.5458 17.21557 17.00468 19.27876 18.01948 17.49864 17.16869 16.90167 0.07418456 0.0578041 0.03998861 0.02971582 0.02210311 5.088305 6.581469 6.088345 6.363502 5.778544 2.54071 3.012359 2.851671 2.827945 2.723174
1237651736832966787 185.168001417506 2.7582393702075 0.02124574 0.5307038 39.00082 18.25118 17.26325 16.96184 16.79239 16.77226 17.88238 16.98993 16.72933 16.5862 16.49819 0.07605762 0.05926358 0.04099827 0.03046611 0.02266119 4.607216 4.373718 4.840478 4.936208 4.557856 1.92634 2.02204 2.105389 2.200754 2.045109
1237651736845418733 213.650599307139 2.5929137509747 0.02885402 0 16.94189 19.1396 18.14461 17.73248 17.52541 17.37315 19.08415 18.11006 17.72096 17.51614 17.34095 0.2043367 0.1592178 0.1101461 0.08185037 0.06088164 2.990809 18.35387 2.744294 2.708028 2.654563 1.321195 1.353948 1.386978 1.36456 1.31121
1237651736847515755 218.381678972721 2.42233563680698 0.02825612 0.1187558 45.10785 17.73778 16.75295 16.28504 16.04889 15.84819 17.85005 16.81689 16.34542 16.08089 15.84517 0.1692935 0.1319124 0.09125636 0.06781325 0.0504406 8.418118 7.438309 7.270979 6.83357 6.842328 3.358052 3.332117 3.251382 3.168201 3.065788
