 logrho,rho,tipo
   1.52255392     ,   33.3084068     ,           3
   1.49036908     ,   30.9292297     ,           3
   1.65877402     ,   45.5799637     ,           1
   1.82358432     ,   66.6168823     ,           1
   1.55731606     ,   36.0841179     ,           2
   1.38122427     ,   24.0560493     ,           1
   1.28431392     ,   19.2448235     ,           2
   1.28431392     ,   19.2448235     ,           2
   1.39345884     ,   24.7433701     ,           3
   1.33546662     ,   21.6504364     ,           3
   1.12461233     ,   13.3233156     ,           3
   1.55731606     ,   36.0841179     ,           3
  0.937524319     ,   8.66012859     ,           3
   1.61530805     ,   41.2389984     ,           2
   1.73340762     ,   54.1262093     ,           2
   1.76143646     ,   57.7346306     ,           3
   1.79139972     ,   61.8585472     ,           2
   1.70707870     ,   50.9423218     ,           2
   1.85834658     ,   72.1683121     ,           2
   1.98328531     ,   96.2244263     ,           2
   1.98328531     ,   96.2244263     ,           2
   1.98328531     ,   96.2244263     ,           2
   1.93752789     ,   86.6019821     ,           2
   1.73340762     ,   54.1262093     ,           3
   1.98328531     ,   96.2244263     ,           3
   1.98328531     ,   96.2244263     ,           1
   1.63649750     ,   43.3009529     ,           3
   1.33546662     ,   21.6504364     ,           3
   1.21325028     ,   16.3399334     ,           3
   1.23855627     ,   17.3203335     ,           2
   1.26542854     ,   18.4258938     ,           2
   1.98328531     ,   96.2244263     ,           2
   1.98328531     ,   96.2244263     ,           2
  0.800802350     ,   6.32124138     ,           3
  0.873065710     ,   7.46561670     ,           3
  0.969041646     ,   9.31197166     ,           2
   1.18933809     ,   15.4645777     ,           3
   1.28431392     ,   19.2448235     ,           2
   1.41901302     ,   26.2429733     ,           1
   1.47512913     ,   29.8627090     ,           2
   1.43237710     ,   27.0630703     ,           2
   1.70707870     ,   50.9423218     ,           1
   1.70707870     ,   50.9423218     ,           2
   1.93752789     ,   86.6019821     ,           2
   1.98328531     ,   96.2244263     ,           1
   1.55731606     ,   36.0841179     ,           2
   1.52255392     ,   33.3084068     ,           1
   1.15937471     ,   14.4336014     ,           2
   1.14513421     ,   13.9679976     ,           3
  0.461845458     ,   2.89631271     ,           3
  0.858342409     ,   7.21676254     ,           2
   1.02371120     ,   10.5611506     ,           3
   1.17409801     ,   14.9313145     ,           2
  0.826933503     ,   6.71326065     ,           3
  0.663363159     ,   4.60641575     ,           1
  0.440586388     ,   2.75794983     ,           3
  0.810418248     ,   6.46276283     ,           3
  0.536117911     ,   3.43651247     ,           2
  0.589214683     ,   3.88342309     ,           1
  0.301150560     ,   2.00055528     ,           3
  0.135906503     ,   1.36743438     ,           1
   8.81505534E-02 ,   1.22504079     ,           2
  0.277668089     ,   1.89525688     ,           2
  0.347397983     ,   2.22534823     ,           3
  0.419804037     ,   2.62908149     ,           2
  0.271478146     ,   1.86843562     ,           1
  0.450661480     ,   2.82267904     ,           2
  0.606601179     ,   4.04204512     ,           2
  0.528403580     ,   3.37600899     ,           2
  0.678750932     ,   4.77255487     ,           3
  0.925735295     ,   8.42820930     ,           3
   1.24244833     ,   17.4762554     ,           1
   1.04557204     ,   11.1063681     ,           1
   1.01805067     ,   10.4243908     ,           3
   1.09723258     ,   12.5092878     ,           3
  0.961011529     ,   9.14137554     ,           1
  0.530878305     ,   3.39530110     ,           1
   1.10182846     ,   12.6423674     ,           3
   1.48389387     ,   30.4715042     ,           3
  0.824532986     ,   6.67625570     ,           3
  0.698373795     ,   4.99314070     ,           1
  0.358101994     ,   2.28087759     ,           2
   1.48389387     ,   30.4715042     ,           3
   1.49517488     ,   31.2733879     ,           2
  0.836907089     ,   6.86921501     ,           1
  0.800794780     ,   6.32113075     ,           3
   1.22985911     ,   16.9769287     ,           2
   1.24244833     ,   17.4762554     ,           2
   1.31152976     ,   20.4894257     ,           2
   1.56980872     ,   37.1371651     ,           2
   1.47289836     ,   29.7097073     ,           2
   1.47289836     ,   29.7097073     ,           2
   1.49517488     ,   31.2733879     ,           1
   1.34256423     ,   22.0071697     ,           2
  0.961011529     ,   9.14137554     ,           3
   1.30410564     ,   20.1421413     ,           2
  0.589226604     ,   3.88352919     ,           3
   1.16647184     ,   14.6714087     ,           1
  0.967745006     ,   9.28421116     ,           3
  0.248859212     ,   1.77361441     ,           3
   1.24888253     ,   17.7370987     ,           1
   1.35895455     ,   22.8535957     ,           2
   1.34256423     ,   22.0071697     ,           3
   1.23610818     ,   17.2229767     ,           2
  0.879054189     ,   7.56927395     ,           1
  0.391894221     ,   2.46543884     ,           3
  0.873556614     ,   7.47406101     ,           3
   1.05792260     ,   11.4267473     ,           3
  0.971151292     ,   9.35731602     ,           1
   1.13543737     ,   13.6595802     ,           2
  0.995774031     ,   9.90316582     ,           2
  0.901767850     ,   7.97568226     ,           1
   1.02573752     ,   10.6105423     ,           2
   1.02187705     ,   10.5166426     ,           1
  0.981533408     ,   9.58370495     ,           3
  0.873556614     ,   7.47406101     ,           3
  0.167517275     ,   1.47067690     ,           1
  0.268755078     ,   1.85675693     ,           2
  0.879054189     ,   7.56927395     ,           1
  0.677010298     ,   4.75346470     ,           3
  0.696552753     ,   4.97224760     ,           1
  0.925735295     ,   8.42820930     ,           3
  0.609565794     ,   4.06973171     ,           2
  0.694739342     ,   4.95152950     ,           3
  0.767456114     ,   5.85404587     ,           2
  0.854845405     ,   7.15888500     ,           4
  0.740497768     ,   5.50171089     ,           2
  0.865438581     ,   7.33564949     ,           2
  0.176752716     ,   1.50228631     ,           3
  0.417886466     ,   2.61749864     ,           1
  0.606601179     ,   4.04204512     ,           2
  0.597827077     ,   3.96120238     ,           1
  0.313009560     ,   2.05593586     ,           3
  0.402843833     ,   2.52838874     ,           3
  0.466418236     ,   2.92696977     ,           3
  0.454807639     ,   2.84975576     ,           3
  0.432478428     ,   2.70693874     ,           2
  0.386521161     ,   2.43512440     ,           3
  0.377711296     ,   2.38622451     ,           2
  0.705619991     ,   5.07714987     ,           2
  0.802133799     ,   6.34065056     ,           3
  0.438733816     ,   2.74621034     ,           2
  0.730350554     ,   5.37465429     ,           2
   1.02633047     ,   10.6250372     ,           3
  0.883323908     ,   7.64405680     ,           3
   1.15183103     ,   14.1850567     ,           3
   1.08552313     ,   12.1765194     ,           3
  0.645825744     ,   4.42410851     ,           2
   1.33926499     ,   21.8406219     ,           3
   1.26354337     ,   18.3460827     ,           3
   1.33926499     ,   21.8406219     ,           2
   1.31906128     ,   20.8478527     ,           2
   1.19908440     ,   15.8155527     ,           3
  0.898047626     ,   7.90765285     ,           1
  0.915880978     ,   8.23912239     ,           1
   1.36775374     ,   23.3213558     ,           3
   1.46650887     ,   29.2758045     ,           1
   1.42260301     ,   26.4608040     ,           2
   1.21691740     ,   16.4784889     ,           3
  0.913288057     ,   8.19007874     ,           3
  0.614188313     ,   4.11328030     ,           3
  0.862133861     ,   7.28004169     ,           3
   1.54754269     ,   35.2811508     ,           3
   1.32569194     ,   21.1685925     ,           3
   1.24650967     ,   17.6404514     ,           1
   1.15183103     ,   14.1850567     ,           2
   1.01149523     ,   10.2682209     ,           3
   1.50513864     ,   31.9991646     ,           1
   1.12156904     ,   13.2302790     ,           2
   1.35327590     ,   22.5567150     ,           3
   1.49515426     ,   31.2718964     ,           2
   1.48539436     ,   30.5769634     ,           2
   1.04517901     ,   11.0963211     ,           3
   1.36775374     ,   23.3213558     ,           3
   1.54754269     ,   35.2811508     ,           2
   1.55882382     ,   36.2096100     ,           2
   1.17481542     ,   14.9559956     ,           3
   1.13000226     ,   13.4896994     ,           3
   1.22744644     ,   16.8828773     ,           2
   1.16547525     ,   14.6377811     ,           3
   1.19412088     ,   15.6358271     ,           2
   1.15183103     ,   14.1850567     ,           2
  0.984784424     ,   9.65571499     ,           3
   1.15183103     ,   14.1850567     ,           3
   1.47584903     ,   29.9122448     ,           3
   1.19412088     ,   15.6358271     ,           2
   1.28127229     ,   19.1105099     ,           3
   1.23823714     ,   17.3076096     ,           2
   1.31253040     ,   20.5366879     ,           3
   1.28127229     ,   19.1105099     ,           2
   1.13428116     ,   13.6232624     ,           3
   1.05941975     ,   11.4662066     ,           3
  0.752092481     ,   5.65057278     ,           2
  0.532197595     ,   3.40563130     ,           1
  0.547515452     ,   3.52789330     ,           2
  0.451936334     ,   2.83097696     ,           2
  0.532197595     ,   3.40563130     ,           3
  0.816374719     ,   6.55201244     ,           3
  0.628040195     ,   4.24658871     ,           2
  0.816374719     ,   6.55201244     ,           2
  0.435710132     ,   2.72715688     ,           1
   1.03479683     ,   10.8341990     ,           3
   1.05941975     ,   11.4662066     ,           3
   1.15183103     ,   14.1850567     ,           2
  0.824727118     ,   6.67924118     ,           2
  0.816374719     ,   6.55201244     ,           2
   1.16087949     ,   14.4836969     ,           3
   1.06671917     ,   11.6605539     ,           2
   1.44841051     ,   28.0808678     ,           2
   1.54201031     ,   34.8345566     ,           3
   1.24097705     ,   17.4171505     ,           2
   1.07790363     ,   11.9647493     ,           3
  0.880917788     ,   7.60182333     ,           2
   1.47584903     ,   29.9122448     ,           2
   1.42260301     ,   26.4608040     ,           1
   1.37517786     ,   23.7234516     ,           2
